doc_id,text,doc_date
2579,"Tudatosan leépített vasúti mellékvonalak
___Munkatársunktól___________ 
Lépésről lépésre, tudatosan, po- 
litikai döntés alapján építik le a 
2003 óta hatalmon lévő kormányok 
a hazai vasúti mellékvonalakat. Az 
utasok jó része átpártolt az autó- 
buszokhoz, amikor három évvel ez- 
előtt - tengelytörésre hivatkozva -
számos motorvonatot kivontak a
forgalomból. A vasúttársaság keve- 
sebb pénzt fordít a szárnyvonalak 
fejlesztésére, mint amennyit köny- 
veiben elszámol, a vonatok rossz
csatlakozással közlekednek, ami
szintén elriasztja az utasokat. Más 
szemlélettel, összehangolt munká- 
val megmenthetők lennének a kis 
vidéki vasútvonalak -  hangzott el 
egy konferencián. Szakértők szerint 
a gazdasági tárca meggyőzte a 
MÁV menedzsmentjét arról, hogy a  
mellékvonalak rovására előtérbe 
kell helyezni a Volán-társaságokat, 
amiket később privatizálnának. 
R é s z l e t e k a  1 3 . o l d a l o n",2006-11-27
2580,"Sólyom: A Kádár-rendszer hangján szólt Gergényi
___Munkatársainktól___
Több közéleti szereplő - köztük 
a legfőbb közjogi méltóság - is 
a Kádár-rendszer jelenségeinek új­
jáéledéséről beszélt a hét végén. Só­
lyom László köztársasági elnök a 
Népszabadságnak adott interjúban 
úgy fogalmazott: a jogállamnak
megfelelő kifejezésmódja is van, 
ennek hiánya elmélyítheti a hatal­
mi problémákat. Erre példa Gergé­
nyi Péter budapesti rendőrfőkapi­
tány, aki október 23-a után a Ká­
dár-rendszer hangján szólalt meg.
Tamás Gáspár Miklós a Magyar 
Rádió Vasárnapi Üjság című adá­
sában többek között azt mondta: a
rendőrök „elképesztő morális hely­
zetbe kerültek, amiből nincs kiút”. 
- Magyarország ma is rendőrállam. 
Természetesen egy demokratikus, 
alkotmányos rendszeren belüli 
rendőrállam, de az igazság az, hogy 
gyakorlatilag a rendőri önkénnyel 
szemben nincs védekezés - emelte 
ki Tamás Gáspár Miklós. Az SZDSZ
egyik alapítója szerint Magyaror­
szágon magukat demokratának és 
liberálisnak tartó emberek és veze­
tő emberek vannak, akik szemben 
a múltjukkal és szemben az elveik­
kel helyeslik ártatlan emberek ütle­
gelését, megkínzását és megalázta­
tását. - A párt elveszítette létjogo­
sultságát.
Sólyom László a kormányfő 
őszödi beszédének nyilvánosságra 
kerülése után kialakult helyzetet 
úgy értékelte: Magyarországon mo­
rális válság van. Hiányolta, hogy 
Gyurcsány nem mondta ki azt a 
megtisztító mondatot: „Ezt nem 
lett volna szabad megtenni.”
B ő v e b b e n a 3 . o l d a l o n",2006-11-27
2581,"Offenzív Fidesz, reformra váró MSZP
Orbán Viktor: Magyarország felébredt • A miniszterelnök pártja megújulását sürgeti
___Munkatársainktól___
Magyarország felébredt, a Fi­
desz nemcsak vidéken, de 
Budapesten is a legerősebb párt - 
jelentette ki Orbán Viktor Fidesz-el- 
nök a párt győri kongresszusán az 
októberi helyhatósági választást ér­
tékelve. A volt miniszterelnök sze­
rint a közeljövő kérdése, hogy az 
ország egy, a szocialistáktól várható 
kirekesztő társadalmi rend felé 
mozdul, vagy a szolidáris fejlődés 
útjára lép. A politikus úgy vélte, az 
MSZP-ben is pontosan 
tudják, 
hogy az ország jelenlegi nehéz hely­
zete nem átmeneti, nemcsak vál­
ságkezelésről van szó, hanem a jö­
vőben ezek lesznek az életkörülmé­
nyeink. Orbán szerint azonban van 
más út, és ennek első állomása a Fi­
desz népszavazási kezdeményezé­
se, amelynek tétje, hogy a jövőben 
felülről megsarcolt vagy alulról új­
jáépített lesz Magyarország. Figyel­
meztette a szocialistákat, hogy a Fi-
desszel nem lehet olyan alkut kötni 
a felelősség eltussolásáról, mint azt 
az MSZP 1989-ben tette. A tanács­
kozáson ellenszavazat nélkül fo­
gadták el a küldöttek az alapszabály 
módosításait, köztük a legfonto­
sabbként létrehozták az Önkor­
mányzati Képviselők Fórumát, 
amelynek elnöke a mindenkori 
pártelnök (jelenleg Orbán Viktor).
Szombaton ülésezett az MSZP 
országos választmánya is, itt Gyur­
csány Ferenc miniszterelnök a ma­
gyar európai parlamenti képviselők 
közötti megbeszélést kezdeménye­
zett a partnerségre hivatkozva. A 
kormányfő a párt széles társadalmi 
párbeszéden alapuló megújítását 
szorgalmazta. A pártreform egyik 
állomása a február 24-i tisztújító 
kongresszus lesz, ahol az alapsza­
bályt is módosítani kívánják, arról 
nem is beszélve, hogy várható a mi­
niszterelnök MSZP-elnökké való 
kinevezése.
RÉSZLETEK A 2 - 3 . , VEZÉRCIKK A 7 . OLDALON",2006-11-27
2582,"Ismét az AB előtt a Gyurcsány-csomag
Harmadszor kerül az Alkotmány- 
bíróság (AB) napirendjére a 
Gyurcsány-csomag több ren­
delkezését támadó beadvá­
nyok kapcsán született hatá­
rozattervezet. Az előterjesz­
tésről ma tárgyal a taláros 
testület. Az indítványozók az 
államháztartás egyensúlyát 
javító különadóról és járadék­
ról szóló törvény több passzu­
sát, valamint az egyes pénz­
ügyi tárgyú törvények módo­
sításáról szóló törvény több 
pontját támadták meg. (MTI)",2006-11-27
2583,Agócs Gergely etnográfus beszél a magyar népzene sanyarú sorsáról.,2006-11-27
2584,"Újra népszerű a gyenge fűtőerejű lignit, a szegényebbek ezzel pótolják a gázt.",2006-11-27
2585,Tízezrek tiltakoztak Törökországban a pápa holnap kezdődő látogatása ellen.,2006-11-27
2586, A biotechnológiai multicégek nehezítik a genetikai tudományos kutatásokat.,2006-11-27
2587,"Megtorlás Kolozsvárott
___Rostás Szabolcs (Kolozsvár)____
Kizárta a tanári karból tegnap a 
kolozsvári  Babes-Bolyai  Tu­
dományegyetem (BBTE) szenátusa 
Hantz  Péter  adjunktust  és  Kovács
Lehel tanársegédet, az önálló Bolyai 
Egyetem  visszaállításáért  küzdő 
Bolyai  Kezdeményező  Bizottság 
(BKB) két alelnökét. A hivatalos in­
doklás szerint azért bontották fel a 
két  magyar  oktató  munkaviszo­
nyát, mert „folyamatosan hazugsá­
gokat  terjesztenek  a  felsőoktatási 
intézményről  és  Romániáról,  etni­
kumközi ellenségeskedést szítanak, 
amely kiterjed az Európai Unió ér­
tékeire is, ugyanakkor -  a szélsősé­
gességre  jellemző  módon  -   fizikai 
agressziót  alkalmaztak  a  BBTE ja­
vai ellen”. A „fizikai agresszió” azt a 
múlt heti  akciót takarja,  amelynek 
során Hantz harminc magyar nyel­
vű feliratot helyezett el a BBTE ko­
lozsvári karain,  érvényt szerezve a 
szenátus másfél évvel ezelőtt szüle­
intézmény 
tett,  a  felsőoktatási 
többnyelvűségének 
biztosítását 
szavatoló határozatának. 
[K o lo zsv á ri...]   F o l y t a t á s  a  9 .  o l d a l o n   >",2006-11-28
2588,"Rövidesen kiderül, készek-e a keményebb érdekvédelemre a szakszervezetek.",2006-11-28
2589,"Elhunyt Határ Győző
A kortárs magyar irodalom, 
a szellemi élet újabb óriá­
sától búcsúzunk. 93. életévé- 
, ben elhunyt Határ Győző Ang­
liában élő, Kossuth-díjas ma­
gyar író, költő, filozófus - adta 
hírül tegnap este az MTI. Határ 
Győző 1914. november 13-án 
született Gyomán Hack Viktor 
néven. 1938-ban a budapesti 
műegyetemen szerzett építész- 
mérnöki diplomát. Polgárpuk­
kasztó irodalmi tevékenysége 
miatt a második világháború 
idején bebörtönözték, de 1945 
számára sem hozta el a valódi 
felszabadulást. 1947-ben írta 
Heliáne című szatirikus regé­
nyét, amelyet a kommunisták 
bezúzattak. Ismét börtönbe ke­
rült, majd 1956-ban emigrált, 
1957 óta Wimbledonban élt. 
Határ Győző a magyar nyelv 
virtuóza,, az avantgárd klasszi­
kusa, könyvei nem könnyű ol­
vasmányok. A rendszerválto­
zás után hazája több díjjal is­
merte el gazdag életművét. Né­
hány napja még részt vett Lon­
donban a Károly walesi herceg 
által rendezett 1956-os meg­
emlékezésen. (MTI-MN)",2006-11-28
2590,"Csomag a nyugdíjasoknak
Kérdéses, hogy lesz-e fedezet a tizenharmadik havi járandóság kifizetésére
___Munkatársainktól____
Egy lényeges  változtatással  fo­
gadta  el  a  parlament  tegnap 
az új  nyugdíjtörvény módosításá­
ra benyújtott kormány-előterjesz­
tést. Az SZDSZ és a Fidesz gyakor­
latilag  egyforma 
tartalommal 
nyújtott be  módosító javaslatot  a 
végszavazás előtt, és azt szavazat- 
egyenlőség  után  az  ülést  vezető 
szabad  demokrata  Világosi  Gábor
támogató  voksával  elfogadta  a  T. 
Ház. Ennek értelmében azok, akik 
negyvenévi  munkaviszony  után 
kívánnak korkedvezményes nyug­
díjba vonulni, ugyanakkora össze­
gű  ellátást  kapnak,  mintha  a  kor­
határ  elérése  után  vonulnának 
nyugállományba.
A  megszavazott  törvénymódo­
sítás további következménye, hogy 
a kormány 2008-tól a nyugdíjba vo­
nulóktól hozzávetőleg egyhavi ellá­
tásnak  megfelelő  összeget  vesz  el. 
Azoknak a  nyugdíjasoknak, akik a 
korhatár  elérése  előtt  veszik  fel  a 
nyugdíjat,  és  mellette  a  minimál­
bérnél  többet  keresnek,  le  kell 
mondaniuk  az  öregségi  ellátásról 
62  éves  korukig.  Ezenkívül  2007 
márciusától 8,5 százalékos nyugdíj­
járulékot is kell fizetniük.
Kovács Árpád, az Állami Szám­
vevőszék elnöke nemrég az Ország- 
gyűlésben  úgy fogalmazott:  a jövő 
évi büdzsében a 13. havi nyugdíj fe­
dezetére  szolgáló járulékok a járu­
lékemelések ellenére is csak kilenc-
havi  nyugdíjhoz  elégségesek.  Sze­
rinte a többi négy hónapot más be­
vételekből kell kiegészítenie az álla­
mi  költségvetésnek,  „amelynek 
manőverezési  lehetősége  véglete­
sen  beszűkült”.  A  pénzügyi  tárca
szerint van fedezet a 13. havi nyug­
díjra.  2007 bizonyosan  nem lesz a 
nyugdíjasok éve, hiszen járandósá­
guk tervezett négyszázalékos eme­
lése reálértéken csökkenést jelent. 
B ő v e b b e n  a 3 .  é s a   1 1 .,  v e z é r c ik k  a 7 .  o l d a l o n",2006-11-28
2591,"Árnyékhatalom az MSZP-ben
___Török László___
Múlt héten határozatképtelen 
volt  az  MSZP  országos  el­
nökségének  szokásos  keddi  ta ­
nácskozása, a mai napra már ösz-
sze sem hívták a testületet -  érte­
sült lapunk. A pártot gyakorlatilag 
egy alapszabály szerint nem létező 
informális 
tanács,  a  politikai 
egyeztető  fórum  irányítja  Gyur-
csány Ferenc vezetésével. Egyelőre
a  kormányfő  az  egyetlen  ismert 
pályázó a pártelnöki posztra a feb­
ruár végére összehívott kongresz- 
szuson,  ahol Hitler István  távozik 
a párt éléről.  Több  szocialista ve­
zető kifogásolja, hogy a kongresz-
szus által választott elnökség még 
az MSZP stratégiájával kapcsolat­
ban  sem  jut  információhoz.  Azt 
sem értik, az informális testületbe 
milyen szempontok alapján hív be 
politikusokat a kormányfő.",2006-11-28
2592,"Szolgálatiból öröklakás álomáron
Mindössze hárommillió forin­
tért vásárolhatta meg hetven­
egy négyzetméter alapterületű
szolgálati  lakását  nyugdíjba
vonulása előtt Huber Miklós, a
Környezetvédelmi  és  Vízügyi
Minisztérium  (KVVM)  volt
gazdasági  igazgatója.  A  tárca
sajtóosztálya  megerősítette
információnkat, a tranzakciót
előbb  törvényesnek  nevezte,
majd arról tájékoztatott, hogy
a  miniszter  az  ügyben  elren­
delte a vizsgálatot.
__Torkos  Matild ______
Huber Miklós helyettes  állam- 
titkári  besorolásban  -   ami 
egyebek  mellett  szolgálatiautó- 
használati jogosultsággal  is járt  - 
a  gazdálkodási-költségvetési  fel­
adatokat  irányította  a  Persányi
Miklós  (SZDSZ)  vezette  környe­
zetvédelmi  tárcánál.  Feladatkörét 
a  Gyurcsány-féle  megszorítócso­
mag  révén  megvalósuló  létszám- 
csökkentés, illetve átszervezés mi­
att Dióssy László államtitkár vette 
át.  Huber  Miklósnak  az ingatlan­
adásvétel időpontjában  még bajai 
állandó  lakcíme  volt,  a  szolgálati 
lakást  a  budapesti  minisztériumi 
munkavégzéséhez biztosította ne­
ki  a  tárca.  A  71  négyzetméteres 
szolgálati  lakás  egy  IV.  kerületi, 
Virág  utcai  társasház  első  emele­
tén  található.  A  társasházi  lakást 
júliusban teljesen felújítva adták el 
a  KVVM volt gazdasági  igazgató­
jának,  információink  szerint  még 
az ajtókat is kicserélték, A felújítás 
költségeit a minisztériumnak vég­
zett munkaként számolták el.
[Szolgálatiból. .. ] 
F o l y t a t á s  a   2 .  o l d a l o n 1  >",2006-11-28
2593,"Titkolózó rendőrség
Minisztériumi eligazítás,  mégsem nyilvános Gergényi válasza
____Munkatársainktól___
Folytatódik  a 
titkolózás  az 
MTV  szeptemberi  ostroma­
kor  történt  rendőri  intézkedések­
kel  kapcsolatban.  Garamvölgyi
László,  az Országos  Rendőr-főka­
pitányság  (ORFK)  szóvivője  teg­
nap  azt  közölte:  Bene  László  or- 
szágos rendőrfőkapitány úgy dön­
tött,  mégsem  hozzák  nyilvános­
ságra a Budapesti Rendőr-főkapi­
tányság (BRFK) válaszát az MTV- 
székház  ostromáról  készített  bi­
zottsági jelentésre, mivel az „any- 
nyira  szakmai  jellegű,  hogy  nem 
tartozik  a  nyilvánosságra”.  Bene 
tegnap  azt  követően  határozta  el
magát, hogy az ORFK, a BRFK és a 
Pest  Megyei  Rendőr-főkapitány­
ság  vezetőit  behívták  az  Igazság­
ügyi és Rendészeti Minisztérium­
ba, ahol a főrendőröknek meg kel­
lett  ígérniük:  a  szakmai  vitáikat 
ezután  nem  a  nyilvánosság  előtt 
rendezik.
[K o rm á n y- ...]   F o l y t a t á s  a 2.  o l d a l o n   >",2006-11-28
2594,"CANNAVARÓÉ AZ ARANYLABDA.
 Ahogy az már korábban  kiszivárgott. Fa­
bio Cannavaro, a vb-győztes olasz futballválogatott csapatkapitánya kap­
ta meg az idei Aranylabdát. 
Bővebben a 20. oldalon",2006-11-28
2595,A decemberi moratórium előtt a főváros több kerületében is kilakoltatások lehetnek.,2006-11-28
2596,Döntött a parlament: vélhetőleg határainkon kívül tarthatók a GMO-növények.,2006-11-28
2597,Rafael Correa baloldali katolikus jelölt nyert az ecuadori elnökválasztáson.,2006-11-28
2598,"Szappanopera a Teve utcában
Gergényi levelében „minden rendőr egyéni sikeréről” ír • Az ORFK vizsgálata súlyos mulasztásokat tárt fel
___Haraszti Gyula___
Mégis nyilvánosságra hozták 
azt az eddig hétpecsétes ti­
tokként kezelt válaszlevelet, ame­
lyet Gergényi Péter budapesti rend­
őrfőkapitány írt az Országos Rend­
őr-főkapitányság (ORFK) bizottsá­
gának jelentésére, illetve az ORFK 
ehhez írott cáfolatát is. Bene László
országos rendőrfőkapitány Péter-
falvi Attila adatvédelmi biztos ál­
lásfoglalásának hatására döntött a 
dokumentumok kiadásáról. Az 
ombudsman szerint ugyanis ezeket 
a közérdekű adatokat nem lehet el­
titkolni „szakmai jellegük miatt”, 
amire az ORFK hétfőn hivatkozott. 
Az MTV ostrománál elkövetett 
rendőri hibákért felelős rendőrpa­
rancsnokok nevét azonban tovább­
ra is elfedik az iratokban, pedig 
Péterfalvi szerint a közfeladatot el­
látó szervezetek - például a rendőr­
ség -  hatáskörében eljáró szemé­
lyek adatai szintén közérdekűnek 
számítanak. Az erre vonatkozó kér­
désünkre Garamvölgyi László, az 
ORFK szóvivője közölte: a rendőr­
ségjogászai szerint személyiségi jo­
gi okokból megtagadhatják a rend­
őrtisztek nevének közlését.
Gergényi a tegnap kiadott vá­
laszlevelében tételesen cáfolja az 
ORFK vádjait a rendőri hibákról, az 
erről szóló jelentést készítő testület 
elnöke ellen pedig elfogultságot je­
lent be, mert az szerinte régóta pá­
lyázik a posztjára. Az iratokból ki­
derül az is, hogy az ORFK szerint 
igaz az a korábbi újsághír is, hogy a 
Kossuth térnél átirányítható, jól fel­
szerelt rendőrök vártak a bevetésre, 
de ezt nem engedélyezték.
Gergényi tegnap nyilvánosságra 
hozott levele szerint az elfogultság 
ott is tetten érhető a posztjára pá­
lyázó lgnácz István által vezetett bi­
zottság jelentésében, hogy abban az 
ORFK egy „előre felállított hipoté­
zis” szerint értékelte a rendőrség 
tevékenységét. Például szakmai in­
dokokkal nem támasztják alá, hogy 
a BRFK nem készített szakszerű 
műveleti tervet a tömegoszlatás­
hoz. Az ORFK erre úgy reagált, 
hogy 16 pontban sorolta fel, miben 
tér el Gergényiék műveleti terve a 
csapatszolgálati 
szabályzatban 
meghatározottaktól. A legnagyobb 
hibák között említik, hogy egy alez­
redes neve nem szerepelt a tervben, 
az illető a Képviselői Irodaháznál 
mégis parancsnoki teendőket látott 
el. Egy másik alezredest egyszerre 
négy, egy ezredest egyszerre két, 
egy századost pedig egyszerre há­
rom helyszínre osztottak be, mi­
közben a BRFK törzsét egyetlen 
személy működtette az ostrom alatt 
a Teve utcai központban, és ezért is 
bénulhatott le az irányítás.
[ G e r g é n y i- ü g y : . . . ]  F o l y t a t á s a  2 ., 
VEZÉRCIKK A 7 . OLDALON >
",2006-11-29
